,RT_vaccine_P0,prop_vaccine_RTs_P0,frequency_days_P0,nb_mentors_provax_P0,nb_mentors_antivax_P0,Betweenness_centrality_P0,Closeness_centrality_P0,PageRank_P0,RT_vaccine_P1,prop_vaccine_RTs_P1,frequency_days_P1,nb_mentors_provax_P1,nb_mentors_antivax_P1,Betweenness_centrality_P1,Closeness_centrality_P1,PageRank_P1,RT_vaccine_P2,prop_vaccine_RTs_P2,frequency_days_P2,nb_mentors_provax_P2,nb_mentors_antivax_P2,Betweenness_centrality_P2,Closeness_centrality_P2,PageRank_P2,RT_vaccine_P3,prop_vaccine_RTs_P3,frequency_days_P3,nb_mentors_provax_P3,nb_mentors_antivax_P3,Betweenness_centrality_P3,Closeness_centrality_P3,PageRank_P3,RT_vaccine_P4,prop_vaccine_RTs_P4,frequency_days_P4,nb_mentors_provax_P4,nb_mentors_antivax_P4,Betweenness_centrality_P4,Closeness_centrality_P4,PageRank_P4,RT_vaccine_P5,prop_vaccine_RTs_P5,frequency_days_P5,nb_mentors_provax_P5,nb_mentors_antivax_P5,Betweenness_centrality_P5,Closeness_centrality_P5,PageRank_P5,RT_vaccine_P6,prop_vaccine_RTs_P6,frequency_days_P6,nb_mentors_provax_P6,nb_mentors_antivax_P6,Betweenness_centrality_P6,Closeness_centrality_P6,PageRank_P6,RT_vaccine_P7,prop_vaccine_RTs_P7,frequency_days_P7,nb_mentors_provax_P7,nb_mentors_antivax_P7,Betweenness_centrality_P7,Closeness_centrality_P7,PageRank_P7,RT_vaccine_P8,prop_vaccine_RTs_P8,frequency_days_P8,nb_mentors_provax_P8,nb_mentors_antivax_P8,Betweenness_centrality_P8,Closeness_centrality_P8,PageRank_P8,RT_vaccine_P9,prop_vaccine_RTs_P9,frequency_days_P9,nb_mentors_provax_P9,nb_mentors_antivax_P9,Betweenness_centrality_P9,Closeness_centrality_P9,PageRank_P9,RT_vaccine_P10,prop_vaccine_RTs_P10,frequency_days_P10,nb_mentors_provax_P10,nb_mentors_antivax_P10,Betweenness_centrality_P10,Closeness_centrality_P10,PageRank_P10,RT_vaccine_P11,prop_vaccine_RTs_P11,frequency_days_P11,nb_mentors_provax_P11,nb_mentors_antivax_P11,Betweenness_centrality_P11,Closeness_centrality_P11,PageRank_P11,RT_vaccine_P12,prop_vaccine_RTs_P12,frequency_days_P12,nb_mentors_provax_P12,nb_mentors_antivax_P12,Betweenness_centrality_P12,Closeness_centrality_P12,PageRank_P12,RT_vaccine_P13,prop_vaccine_RTs_P13,frequency_days_P13,nb_mentors_provax_P13,nb_mentors_antivax_P13,Betweenness_centrality_P13,Closeness_centrality_P13,PageRank_P13,RT_vaccine_P14,prop_vaccine_RTs_P14,frequency_days_P14,nb_mentors_provax_P14,nb_mentors_antivax_P14,Betweenness_centrality_P14,Closeness_centrality_P14,PageRank_P14
S393V,15.0,0.0533807829181494,0.3793103448275862,1.0,0.0,0.0,0.3174760488932936,0.0005549975847977,4.0,0.0196078431372549,0.1379310344827586,1.0,0.0,0.0,0.3079606723755154,0.0003305935776768,2.0,0.0059880239520958,0.0689655172413793,2.0,0.0,0.000398442545146,0.3113207547169811,0.0002932337082647,2.0,0.0038986354775828,0.0689655172413793,2.0,0.0,0.0003825817725785,0.2893023255813953,0.0003333141239621,1.0,0.001926782273603,0.0344827586206896,1.0,0.0,0.0,0.2613827993254637,0.0002578743815458,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0021834061135371,0.0344827586206896,1.0,0.0,0.0,0.2559311981020166,0.0003315997793253,2.0,0.0035211267605633,0.0689655172413793,2.0,0.0,0.0015675517174581,0.2794990112063283,0.0005028591235964,1.0,0.0023419203747072,0.0344827586206896,1.0,0.0,0.0,0.2676518883415435,0.0003331299111454,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.001727115716753,0.0344827586206896,1.0,0.0,0.0,0.2519707207207207,0.000280396864115,3.0,0.0057692307692307,0.1034482758620689,2.0,0.0,0.0,0.2769996887643946,0.000458134740699,2.0,0.0078125,0.0689655172413793,1.0,0.0,0.0,0.2654191170551389,0.000573035767746
S522V,258.0,0.0739466895958727,0.896551724137931,0.0,7.0,0.0006572238210669,0.3384994716449454,0.0010069252554362,176.0,0.0715738104920699,0.6551724137931034,0.0,8.0,0.0009117954249072,0.3386815486571329,0.000829046938958,155.0,0.0695379093764019,0.5517241379310345,0.0,7.0,0.0005171385136889,0.33984375,0.0009294675027499,200.0,0.0896860986547085,0.7586206896551724,0.0,4.0,0.0,0.3423853211009174,0.0012029689506551,183.0,0.0816599732262382,0.896551724137931,0.0,6.0,0.0012959997232083,0.3434268833087149,0.0011876036444982,161.0,0.0551747772446881,0.9655172413793104,0.0,5.0,0.0006759682223162,0.3484198205228248,0.0012881403733511,130.0,0.0329030625158187,0.9655172413793104,0.0,7.0,0.0005271467706428,0.34967585089141,0.0012493909592033,145.0,0.0348977135980746,0.9310344827586208,0.0,7.0,0.0007396673200714,0.3560033585222502,0.0012712892215932,171.0,0.0572480749916304,0.9655172413793104,0.0,5.0,0.00136595808523,0.3630289532293986,0.0014331992550821,164.0,0.1275272161741835,1.0,0.0,3.0,0.0,0.3701084394153701,0.0014284872527261,126.0,0.1123996431757359,0.9655172413793104,0.0,4.0,0.0,0.3543710021321962,0.0011752281468338,132.0,0.0819875776397515,0.9310344827586208,0.0,7.0,0.0006793672518358,0.3497267759562841,0.0010885211507887,161.0,0.0989551321450522,0.9310344827586208,0.0,6.0,0.0004766234531303,0.3501564945226917,0.0011916643935696,160.0,0.1165331391114348,0.9655172413793104,0.0,3.0,0.0,0.3458997279440342,0.0011715900306945,91.0,0.1338235294117647,0.5517241379310345,0.0,3.0,0.0,0.3526505697405309,0.001217863085452
S429V,3.0,0.0055452865064695,0.1034482758620689,3.0,0.0,0.0020834874224847,0.3296740994854202,0.0002399000519383,4.0,0.0066666666666666,0.1379310344827586,2.0,0.0,0.0,0.3121182899389264,0.0003294318025559,4.0,0.0075187969924812,0.1379310344827586,3.0,0.0,0.0002334651449258,0.3103112840466926,0.0004381032186129,2.0,0.0028776978417266,0.0689655172413793,2.0,0.0,0.0001776683355515,0.2754650132860939,0.0003386252629312,1.0,0.0014492753623188,0.0344827586206896,1.0,0.0,0.0,0.2619718309859155,0.0002559468252475,1.0,0.0017889087656529,0.0344827586206896,1.0,0.0,0.0,0.2716763005780346,0.0002704756517465,1.0,0.0017123287671232,0.0344827586206896,1.0,0.0,0.0,0.2701941139636819,0.0002975918571183,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,5.0,0.0075642965204236,0.1034482758620689,3.0,0.0,0.0,0.2949946751863684,0.0009750188973242,5.0,0.0067934782608695,0.1034482758620689,3.0,0.0,0.0,0.2922374429223744,0.0007790790671995,1.0,0.0013755158184319,0.0344827586206896,1.0,0.0,0.0,0.2776054590570719,0.0002553749950675,1.0,0.0016,0.0344827586206896,1.0,0.0,0.0,0.2875605815831987,0.0002537318751184,0.0,0.0,0.0,0.0,0.0,,,
S6V,44.0,0.0106640814348036,0.7586206896551724,6.0,0.0,0.0001634641134733,0.358715938783128,0.0013112494393983,37.0,0.0100707675557974,0.6896551724137931,4.0,0.0,0.0,0.3459209120057,0.0017381398793,22.0,0.0045690550363447,0.5862068965517241,5.0,0.0,0.0,0.3396025550035486,0.0017116618154757,20.0,0.0040592652729855,0.4482758620689655,7.0,0.0,0.000173195393105,0.3314387211367673,0.0019662314905169,20.0,0.0047698545194371,0.4137931034482758,7.0,0.0,0.0,0.3270042194092827,0.0020506285284797,11.0,0.0027363184079601,0.2758620689655172,5.0,0.0,0.0,0.310177144841959,0.0014003603774489,15.0,0.0040203698740284,0.3103448275862069,5.0,0.0,0.0031138877881542,0.2945392491467576,0.0019990071648824,13.0,0.0037121644774414,0.2758620689655172,4.0,0.0,0.0002185202750039,0.2809807819748177,0.0020633072546418,9.0,0.0028046120286693,0.2758620689655172,3.0,0.0,0.0,0.2880876634853305,0.0016036749630384,10.0,0.0031806615776081,0.3103448275862069,3.0,0.0,0.0,0.2904180540140584,0.0019484746439641,12.0,0.003562945368171,0.4137931034482758,3.0,0.0,0.0,0.2800808897876643,0.0019908868357392,15.0,0.0037174721189591,0.4827586206896552,6.0,0.0,0.0019803678591124,0.2964923891462607,0.0020070768785105,14.0,0.0029424127784783,0.3793103448275862,6.0,0.0,0.0009804131960024,0.3003355704697986,0.0015362726410443,13.0,0.0030473511486169,0.3448275862068966,5.0,0.0,0.0060529161463462,0.3040655961735565,0.001412767496942,6.0,0.0026166593981683,0.2068965517241379,3.0,0.0,0.0041998885728956,0.2839974876255314,0.0013453332920948
S602V,134.0,0.0484104046242774,0.9310344827586208,2.0,10.0,0.0209245473858716,0.4740996546620621,0.000662490301842,140.0,0.0432365657813465,0.9655172413793104,2.0,10.0,0.0204547937157929,0.4643711142993783,0.0007862992030888,145.0,0.0336895910780669,1.0,0.0,9.0,0.0,0.3405693950177936,0.0008912514428301,133.0,0.0310965630114566,0.9655172413793104,0.0,9.0,0.0005355615201587,0.3441534489118406,0.0008629558613563,118.0,0.0321438300190683,0.9655172413793104,0.0,10.0,0.0008289694826256,0.3449554896142433,0.0008316555845122,124.0,0.0310465698547821,1.0,0.0,9.0,0.0,0.3500588004704038,0.0010420032904809,100.0,0.0288101411696917,0.896551724137931,0.0,9.0,0.0001329197735438,0.3502435064935065,0.0010157856207017,84.0,0.0320978219335116,0.7241379310344828,0.0,8.0,0.0002710341193193,0.3563025210084034,0.000820151500094,79.0,0.0358927760109041,0.7241379310344828,1.0,7.0,0.0368608683538154,0.4072963518240879,0.0008988672787226,107.0,0.0410433448408131,0.896551724137931,1.0,8.0,0.0193579500667671,0.4138112809699525,0.0011659652674556,99.0,0.036504424778761,0.9310344827586208,0.0,7.0,0.0005518402908977,0.3561937419631376,0.0009726012372111,77.0,0.0326547921967769,0.7586206896551724,0.0,6.0,0.0,0.3345780433159074,0.0007060786205683,71.0,0.0358043368633383,0.7241379310344828,0.0,6.0,0.0,0.3337061894108874,0.0006221817136856,94.0,0.040464916056823,0.8275862068965517,0.0,7.0,0.0012646127132046,0.349705304518664,0.0007707591948595,72.0,0.0423529411764705,0.4827586206896552,0.0,6.0,0.0077592295566083,0.3628342378001084,0.0010218519731211
S898V,73.0,0.1767554479418886,0.7241379310344828,0.0,9.0,0.0043989575819688,0.3394560226068527,0.0004034160557227,36.0,0.1518987341772152,0.5517241379310345,0.0,6.0,0.0,0.3358699411968177,0.0002975102389561,35.0,0.1291512915129151,0.5172413793103449,0.0,5.0,0.0,0.3341480446927374,0.0003371569425625,31.0,0.1115107913669064,0.5172413793103449,0.0,5.0,0.0,0.3379210431003259,0.0003330074824063,30.0,0.13215859030837,0.5862068965517241,0.0,6.0,0.0,0.3381818181818182,0.0003367607874939,29.0,0.11328125,0.5172413793103449,0.0,7.0,0.0005838382502837,0.3430656934306569,0.0003804611832544,37.0,0.0661896243291592,0.5517241379310345,0.0,9.0,0.0003688638240138,0.3499594484995945,0.0004979948594623,35.0,0.0665399239543726,0.5517241379310345,0.0,8.0,0.0009539074588559,0.3563025210084034,0.0004590860942854,20.0,0.0865800865800865,0.4137931034482758,0.0,5.0,0.0,0.3595059550066167,0.0003403881212493,20.0,0.1257861635220125,0.3448275862068966,0.0,4.0,0.0,0.3625866050808314,0.0003494442060643,26.0,0.1140350877192982,0.4827586206896552,0.0,6.0,0.0005890566508833,0.355584082156611,0.0003954624154899,28.0,0.0795454545454545,0.5862068965517241,0.0,6.0,0.0002282607526961,0.3345780433159074,0.0003684307573025,26.0,0.0712328767123287,0.4827586206896552,0.0,7.0,0.0019253336660656,0.333955223880597,0.000345232189535,32.0,0.0987654320987654,0.5862068965517241,0.0,7.0,0.0,0.3480641376613219,0.0003871508904427,19.0,0.1021505376344086,0.3448275862068966,0.0,6.0,0.0186785536559999,0.3542542558239348,0.0004169419781798
S412V,3.0,0.1363636363636363,0.0689655172413793,1.0,0.0,0.0,0.2830633284241531,0.0002455797152897,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,7.0,0.3333333333333333,0.0689655172413793,1.0,0.0,0.0,0.2734474017743979,0.0009894051555931,7.0,0.5,0.0689655172413793,1.0,0.0,0.0,0.2685243825205826,0.0011134796687834,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.1428571428571428,0.0344827586206896,1.0,0.0,0.0,0.2692307692307692,0.0002853839828235,1.0,0.1111111111111111,0.0344827586206896,1.0,0.0,0.0,0.273365913255956,0.0002624781392852,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,
S486V,5.0,0.057471264367816,0.1724137931034483,3.0,0.0,0.0,0.3245525160418777,0.0002977614088197,2.0,0.0298507462686567,0.0689655172413793,1.0,0.0,0.0,0.2613728129205921,0.000242699925603,1.0,0.0178571428571428,0.0344827586206896,1.0,0.0,0.0,0.257396449704142,0.0002211583516941,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0185185185185185,0.0344827586206896,1.0,0.0,0.0,0.2570480928689884,0.0002594985031507,1.0,0.0133333333333333,0.0344827586206896,1.0,0.0,0.0,0.2692191739523666,0.0002696357252446,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0047846889952153,0.0344827586206896,1.0,0.0,0.0,0.2670025188916876,0.0003121595440717,3.0,0.0129870129870129,0.1034482758620689,2.0,0.0,0.0,0.2864674868189806,0.0006219736089733,2.0,0.0116279069767441,0.0689655172413793,2.0,0.0,0.0011967893967036,0.2778761061946903,0.0005269847234068,1.0,0.0085470085470085,0.0344827586206896,1.0,0.0,0.0,0.2690191000323729,0.0003284907844709,1.0,0.0099009900990099,0.0344827586206896,1.0,0.0,0.0,0.2692307692307692,0.0002853839828235,5.0,0.0340136054421768,0.1724137931034483,2.0,0.0,0.0,0.2911515940143136,0.000628541550848,5.0,0.0209205020920502,0.1724137931034483,3.0,0.0,0.0,0.3007772896248732,0.0006205882007743,1.0,0.0069444444444444,0.0344827586206896,1.0,0.0,0.0,0.1962723881473501,0.0003945533562327
S596V,152.0,0.0584615384615384,0.8620689655172413,1.0,8.0,0.0046645975783134,0.3824114604058893,0.0006914790707223,121.0,0.0449646971386101,0.8620689655172413,0.0,9.0,0.0,0.3391547327977646,0.0006297330112945,103.0,0.0415657788539144,0.8620689655172413,0.0,9.0,0.0001222227366377,0.3405693950177936,0.0006811459105831,87.0,0.039048473967684,0.7931034482758621,0.0,10.0,0.0009797485292945,0.3444075304540421,0.0006286222789858,84.0,0.0393442622950819,0.8275862068965517,0.0,8.0,0.0,0.3444444444444444,0.0006450084102316,84.0,0.0426179604261796,0.7931034482758621,1.0,8.0,0.0145478580007925,0.3867475097444781,0.0008701171874293,64.0,0.0296846011131725,0.6896551724137931,1.0,7.0,0.0036599607660951,0.3726252158894645,0.0008310996213713,69.0,0.0262058488416255,0.7931034482758621,0.0,7.0,0.0,0.3560033585222502,0.0007246785259362,59.0,0.0289357528200098,0.6551724137931034,0.0,7.0,0.0,0.3636769299419902,0.0006531780799054,51.0,0.0374174614820249,0.5862068965517241,0.0,7.0,0.0,0.3729216152019002,0.0006082445109501,57.0,0.0395284327323162,0.7241379310344828,0.0,6.0,0.0,0.3571121615814353,0.0006508085360875,48.0,0.0355819125277983,0.6896551724137931,0.0,5.0,0.0,0.3338301043219076,0.0005070975973791,46.0,0.0292807129217059,0.6896551724137931,0.0,5.0,0.0006041371323007,0.3327137546468401,0.0004628129045031,57.0,0.0325156873930405,0.7586206896551724,0.0,6.0,0.0005923235417329,0.3472493172063987,0.0005380920730292,41.0,0.0454545454545454,0.4137931034482758,0.0,6.0,0.0004863789253088,0.3539323528200058,0.0006889800510954
S976V,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,54.0,0.3724137931034483,0.0689655172413793,0.0,1.0,0.0,0.2798922196025598,0.0006452272145057,54.0,0.3724137931034483,0.0689655172413793,0.0,1.0,0.0,0.2538243626062323,0.0005769247447001,0.0,0.0,0.0,0.0,0.0,,,,10.0,0.5263157894736842,0.0344827586206896,0.0,1.0,0.0,0.2654339397554429,0.0002408073537012,12.0,0.5714285714285714,0.0689655172413793,0.0,1.0,0.0,0.2388853445436469,0.0003462249816636
S2V,48.0,0.0668523676880222,0.7586206896551724,7.0,0.0,0.0,0.3603299587551556,0.0014574825448948,46.0,0.0655270655270655,0.7586206896551724,7.0,0.0,0.0,0.3516841724013039,0.0021109423969849,32.0,0.0461760461760461,0.5517241379310345,6.0,0.0,0.0040444897235263,0.3408119658119658,0.0022880236114025,17.0,0.0251107828655834,0.3793103448275862,4.0,0.0,0.002208512675024,0.327713382507903,0.0016369408384649,15.0,0.0267857142857142,0.4137931034482758,5.0,0.0,0.0026685422365175,0.3251748251748251,0.0015009160564881,15.0,0.0352112676056338,0.3793103448275862,4.0,0.0,0.0,0.304258943781942,0.0017015991818217,19.0,0.0413043478260869,0.2758620689655172,5.0,0.0,0.0002550774275985,0.3006968641114982,0.0024873973024295,22.0,0.0436507936507936,0.3103448275862069,4.0,0.0,0.0,0.2900136798905608,0.0031819320351686,12.0,0.0229885057471264,0.3103448275862069,3.0,0.0,0.0,0.2893148739794107,0.0019525040111263,9.0,0.0159857904085257,0.2413793103448276,4.0,0.0,0.0,0.2941176470588235,0.0017539052312258,23.0,0.0346385542168674,0.4827586206896552,5.0,0.0,0.0,0.3018525245187068,0.0038394639106173,26.0,0.0353260869565217,0.5862068965517241,5.0,0.0,0.0,0.3016835016835016,0.0033820096258518,20.0,0.0317965023847376,0.5517241379310345,4.0,0.0,0.0,0.2985323549032688,0.0019774732313182,24.0,0.0338028169014084,0.5862068965517241,4.0,0.0,0.0,0.303236797274276,0.0022703034900927,11.0,0.0234541577825159,0.2758620689655172,3.0,0.0,0.0,0.293631778574004,0.0021946252529761
S914V,70.0,0.2611940298507462,0.6206896551724138,0.0,4.0,0.0,0.3354275741710296,0.0003866976985231,97.0,0.2008281573498964,0.9655172413793104,0.0,6.0,0.0,0.3377391304347826,0.0005266919922496,79.0,0.1552062868369351,0.9310344827586208,0.0,7.0,0.0001989416857985,0.3400852878464819,0.0005518840802625,80.0,0.1603206412825651,0.9310344827586208,0.0,6.0,0.0004420077282171,0.3431408606105185,0.0005802067039174,72.0,0.127208480565371,0.9310344827586208,0.0,5.0,0.0,0.3434268833087149,0.0005662432046575,74.0,0.1030640668523676,0.896551724137931,0.0,4.0,0.0,0.3484198205228248,0.0006810463622199,73.0,0.0852803738317757,0.7931034482758621,0.0,5.0,0.0001036336232498,0.348546042003231,0.0007746679307221,104.0,0.0954128440366972,0.8275862068965517,0.0,7.0,0.0003846627058905,0.3557046979865771,0.0009576573429174,129.0,0.0906535488404778,0.9655172413793104,0.0,5.0,0.0,0.3604599734630694,0.0011264441228143,141.0,0.092217135382603,1.0,0.0,8.0,0.0003079605259253,0.3736316039980961,0.0012707508073031,114.0,0.100263852242744,0.8620689655172413,0.0,8.0,0.0006889986239395,0.358653431160984,0.0010933228546101,79.0,0.0811921891058581,0.8275862068965517,0.0,6.0,0.0,0.3345780433159074,0.0007201483598797,92.0,0.0715396578538102,0.896551724137931,0.0,6.0,0.0,0.3337061894108874,0.0007547481358113,134.0,0.0666335156638488,0.9655172413793104,0.0,5.0,0.0,0.3475204998047637,0.0010201757602777,92.0,0.0719874804381846,0.5517241379310345,0.0,4.0,0.0,0.3532902986652302,0.0012419852357347
S421V,9.0,0.0208816705336426,0.2758620689655172,4.0,0.0,0.0,0.355268022181146,0.0003882563890819,8.0,0.020253164556962,0.2413793103448276,5.0,0.0,0.0010343267262617,0.3501622791200866,0.0004935920996511,2.0,0.0061728395061728,0.0689655172413793,2.0,0.0,0.0010839482237517,0.3075192802056555,0.000298350190894,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0043103448275862,0.0689655172413793,1.0,0.0,0.0,0.2716763005780346,0.0003731660685937,2.0,0.0035714285714285,0.0689655172413793,1.0,0.0,0.0,0.2701941139636819,0.0004215726031255,2.0,0.0035587188612099,0.0689655172413793,1.0,0.0,0.0,0.2670025188916876,0.0004476406429137,1.0,0.0019841269841269,0.0344827586206896,1.0,0.0,0.0,0.2676518883415435,0.0003331299111454,1.0,0.0022123893805309,0.0344827586206896,1.0,0.0,0.0,0.2598477325388944,0.0004517544217381,2.0,0.0048780487804878,0.0689655172413793,2.0,0.0,0.0011296205918536,0.2821731748726655,0.0005369935013903,2.0,0.0053475935828877,0.0689655172413793,2.0,0.0,0.0007986503086344,0.2888459058671824,0.0004195760808968,2.0,0.0052219321148825,0.0689655172413793,2.0,0.0,0.0005565668324464,0.2911515940143136,0.0003504424200671,3.0,0.0082872928176795,0.1034482758620689,1.0,0.0,0.0,0.2875605815831987,0.0004244952886548,2.0,0.0112994350282485,0.0689655172413793,1.0,0.0,0.0,0.2745876307919748,0.0005469664462359
S58V,21.0,0.0268542199488491,0.4827586206896552,2.0,0.0,0.0,0.3490737377406466,0.0006736776847088,16.0,0.0274442538593482,0.3103448275862069,1.0,0.0,0.0,0.3153621305618707,0.0007960727936074,3.0,0.0051546391752577,0.1034482758620689,1.0,0.0,0.0,0.2834715639810427,0.0003758157001266,5.0,0.0054644808743169,0.1724137931034483,1.0,0.0,0.0,0.2907447803053911,0.0006274883821427,7.0,0.0076086956521739,0.2413793103448276,1.0,0.0,0.0,0.2926368785399622,0.000812214208119,5.0,0.0056179775280898,0.1724137931034483,1.0,0.0,0.0,0.2757023772769373,0.0008039302977288,3.0,0.0026595744680851,0.1034482758620689,2.0,0.0,0.0,0.2675139491630502,0.0007119572083506,3.0,0.0024096385542168,0.1034482758620689,2.0,0.0,0.0,0.2651657285803627,0.0008516140709706,5.0,0.0042992261392949,0.1034482758620689,4.0,0.0,0.0052465859421961,0.2943300830624774,0.001082524651678,4.0,0.0035682426404995,0.0689655172413793,3.0,0.0,0.0005612255381725,0.2800570816981805,0.000900224675538,3.0,0.002262443438914,0.1034482758620689,2.0,0.0,0.0,0.2862555976575956,0.0007354384073193,5.0,0.0026867275658248,0.1724137931034483,4.0,0.0,0.0020776501127635,0.3058020477815699,0.0008222127178543,6.0,0.0027272727272727,0.2068965517241379,5.0,0.0,0.0021802856424639,0.313375350140056,0.0008065690201544,6.0,0.0029239766081871,0.2068965517241379,4.0,0.0,0.0037476044530025,0.3106457242582897,0.0007733469542072,3.0,0.0029013539651837,0.1034482758620689,3.0,0.0,0.013441547519389,0.2960870804092864,0.0007636318000733
S418V,9.0,0.0037037037037037,0.2758620689655172,3.0,0.0,0.0,0.3508579773640015,0.000384490086733,6.0,0.0027598896044158,0.1724137931034483,2.0,0.0,0.0,0.3386815486571329,0.0004028952341538,2.0,0.0009157509157509,0.0689655172413793,2.0,0.0,0.0008177302273999,0.3158415841584158,0.0003006002037249,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0002889338341519,0.0344827586206896,1.0,0.0,0.0,0.2611342518423582,0.0004266212124846,2.0,0.0006325110689437,0.0689655172413793,1.0,0.0,0.0,0.2598477325388944,0.0007126691488198,3.0,0.0008417508417508,0.1034482758620689,2.0,0.0,0.0,0.2862555976575956,0.000770617509808,6.0,0.0015560165975103,0.2068965517241379,3.0,0.0,0.0,0.2994652406417112,0.0009535043222201,5.0,0.0015629884338855,0.1724137931034483,3.0,0.0,0.0014116287853815,0.3071379547014413,0.0006857838522756,3.0,0.001207729468599,0.1034482758620689,2.0,0.0,0.0,0.2922824302134647,0.0004404355929305,1.0,0.0007710100231303,0.0344827586206896,1.0,0.0,0.0,0.2745876307919748,0.0003691464884241
S647V,96.0,0.0903954802259887,0.6896551724137931,0.0,7.0,0.0,0.3384994716449454,0.0004743298673837,98.0,0.0911627906976744,0.7241379310344828,0.0,8.0,0.0003285903806153,0.3389179755671902,0.0005296040669256,77.0,0.0826180257510729,0.6551724137931034,0.0,6.0,0.0008260623669577,0.3391211906449327,0.0005399171838208,56.0,0.0837070254110612,0.5517241379310345,0.0,5.0,0.002247135668778,0.3421342134213421,0.0004532560261591,37.0,0.1063218390804597,0.4137931034482758,0.0,4.0,0.0,0.3419117647058823,0.0003685076229807,42.0,0.1453287197231834,0.2068965517241379,0.0,2.0,0.0,0.3470656820831714,0.000457457213933,21.0,0.1193181818181818,0.1034482758620689,0.0,1.0,0.0,0.3254147812971342,0.0003445211780053,17.0,0.1240875912408759,0.1379310344827586,0.0,1.0,0.0,0.3279195668986852,0.0003020294632341,28.0,0.2522522522522522,0.1724137931034483,0.0,2.0,0.0,0.3579270970575318,0.000386242155972,22.0,0.2933333333333333,0.2068965517241379,0.0,2.0,0.0,0.3615845232611699,0.0003562795289184,16.0,0.2909090909090909,0.2413793103448276,0.0,1.0,0.0,0.3484276729559748,0.0003061139038288,22.0,0.1083743842364532,0.3793103448275862,0.0,3.0,0.0004203607186873,0.3320978502594514,0.0003192631115523,28.0,0.0894568690095846,0.3448275862068966,0.0,4.0,0.0,0.3322197475872309,0.0003453958590965,46.0,0.1100478468899521,0.4137931034482758,0.0,5.0,0.0005493252445637,0.3469785575048733,0.0004602155547074,38.0,0.1107871720116618,0.3448275862068966,0.0,4.0,0.0,0.3529701443392989,0.0006237954101471
S995V,223.0,0.1029547553093259,1.0,0.0,6.0,0.0,0.3382611756423794,0.0008971099652435,179.0,0.0973884657236126,0.9310344827586208,0.0,7.0,0.0,0.3382096830372692,0.0008432880238642,119.0,0.0750315258511979,0.896551724137931,0.0,7.0,0.0001989416857985,0.3400852878464819,0.0007520174567122,103.0,0.0955473098330241,0.9310344827586208,0.0,5.0,0.0,0.3428886438809261,0.0007024850279048,82.0,0.1044585987261146,0.7586206896551724,0.0,5.0,0.0,0.3436807095343681,0.000626263767257,59.0,0.0628328008519701,0.6206896551724138,0.0,4.0,0.0,0.3484198205228248,0.00058062901668,71.0,0.0342333654773384,0.7241379310344828,0.0,6.0,0.0001350296684869,0.3488278092158448,0.0007642407066811,116.0,0.0433807030665669,0.896551724137931,0.0,7.0,8.376632102058533e-05,0.355406538139145,0.0010552873252451,107.0,0.0704410796576695,0.896551724137931,0.0,6.0,0.0005763940550984,0.3607791057990261,0.0009760279650785,61.0,0.0873925501432664,0.7931034482758621,0.0,4.0,0.0,0.3687177078440582,0.000659721178732,53.0,0.0670886075949367,0.7586206896551724,0.0,4.0,0.0,0.3546734955185659,0.0006040641960778,63.0,0.0671641791044776,0.8275862068965517,0.0,6.0,0.0018378003207795,0.3494539781591264,0.0006119091095408,71.0,0.0726714431934493,0.7586206896551724,0.0,6.0,0.0022562573613918,0.3501564945226917,0.0006266577714978,49.0,0.0749235474006116,0.5862068965517241,0.0,3.0,0.0,0.3458997279440342,0.0004785378713697,20.0,0.0873362445414847,0.3103448275862069,0.0,3.0,0.0,0.3526505697405309,0.0004191993981775
